"","x"
"아주머니가",-0.0933429484808727
"레드윙",-0.0932902541763892
"비결이",-0.0932256325071752
"끝났다고",-0.0930650350819809
"달큰하지도",-0.0929934172867674
"짬뽕을기준으로한다면요",-0.0928974804730007
"이상하길래",-0.0928250002007303
"안된다네요",-0.0927703834757849
"눈맞춤이",-0.09272099129293
"구워머고",-0.0926276920736294
"직원들이",-0.0925120114756999
"맛나더이다",-0.0924137772910732
"못가지만",-0.0922676161817794
"좋아보이시고",-0.0921269860054665
"글적어논",-0.0920946186932404
"사고싶다앙",-0.0919120813558414
"쳐먹으란",-0.0918330747975452
"비빔냉면",-0.0916668481564899
"대체할지",-0.0916576261494116
"맛도없다",-0.0915340687127455
"자동문",-0.0914963910455032
"말투랑",-0.0914484540601258
"배달원이",-0.0913745284250854
"이헤가안됨",-0.0912930444012142
"아직도안가냐고",-0.0912545814870274
"좋더라구요매운걸",-0.091234649209923
"다시나가고깊엇는데",-0.0911503245014507
"음식에는",-0.0910800492235935
"냄새때문에",-0.090768588574011
"좋드만",-0.0906518989575238
"다른메뉴를",-0.0905420929806197
"먹어본것중",-0.0905116699913797
"아주머니들을",-0.0904852831136182
"앱이랑",-0.090454307200847
"두명이서",-0.0903181316058754
"못드셔보신거같네요",-0.0903015168579114
"시장통",-0.0901872605559939
"레시피",-0.0901248147169246
"걸었냐고",-0.0900034659456275
"본인이",-0.0899594847987069
"비슷하던지",-0.0899495871152029
"왔네요제일",-0.0896600570863062
"더럽고",-0.0895495181240058
"여기온",-0.0895188091632952
"분위기면",-0.0893034319259269
"배달하기시름",-0.0892870539269078
"드렸습니다",-0.0891725781412672
"번창하십쇼",-0.0891502092561602
"비오는데",-0.0890994900620867
"없는거야",-0.089056265123646
"순위도",-0.0890381861799301
"들르네여",-0.0888336527449086
"대통밥",-0.088803447204131
"기다렸더니",-0.0884950879741953
"망설이다가",-0.0883786888836733
"단식투쟁",-0.0883760296770326
"죽이더라구여",-0.0882992768449552
"진짜많이시켜먹는데",-0.0882026121561591
"매콤하지만",-0.0881993734271306
"못받고",-0.0880874298158258
"두번가봤는데",-0.088022855743224
"할머니",-0.0879730539657745
"완전틀림전화도",-0.0877913357984749
"국밥집에",-0.0877599173396313
"음식먹고싶은",-0.0876794655541873
"부글부글",-0.0876476772182292
"남직원분들요",-0.0876148861171119
"님안테",-0.0876066798932743
"어두컴컴한구린인테리어에",-0.087523529317613
"비싸긴하네요",-0.0874692529206054
"질겨서",-0.0873683957728838
"몇달은",-0.0873490767654768
"친철하고",-0.08725350865104
"잘했다면서",-0.0872232138840506
"생면도",-0.0871681354043894
"전화해봤더니",-0.0870174645441731
"사먹고싶네요",-0.0869632665827941
"양도많아서",-0.0867927477980268
"데워서준거같고",-0.086757839463147
"못견뎌요",-0.0867323255202989
"왔는데소문대로",-0.0866767919874134
"그렇더구만요",-0.086403857072462
"떡하니",-0.0862273148837123
"만드니",-0.0861527826445441
"되자나여",-0.0861478873176699
"좋아하실지도",-0.0860533580772515
"가격조차",-0.0859294382514951
"따질라고",-0.0858648755137869
"안나고",-0.0853829260776546
"없는거보니",-0.0852496316783752
"어머님께",-0.0851798441870851
"여주인ㄴㄴ싸가지없길작정함",-0.0851657731374838
"어떻길래",-0.0850016076883539
"정말맛없음",-0.0848471397289275
"도와주시면",-0.0847974796207589
"얘기들어보면",-0.084726438389103
"주는데",-0.0846748372911887
"전복튀김도",-0.0846558746834316
"아가씨",-0.0846056582844739
"맛있엇습니다",-0.084587891201661
"없는지",-0.0845698360948311
"마세요어디",-0.0845296834133947
"수준인데",-0.0844905003687621
"못준다고",-0.084461775980017
"복국을",-0.0844431473294457
"공기좋은",-0.0844344077712642
"부장년이",-0.0842705645837744
"여유만",-0.0842534132026792
"언젠가부터",-0.0841848322514149
"한시간되도",-0.0841730433189992
"똑같은돈",-0.0841669211275674
"최악입니다",-0.0841252815138322
"도삭면으로",-0.0840717696917651
"순두부전골",-0.0840453369733434
"여자알바",-0.0839019608987181
"원밖에",-0.0838224679695742
"덜했는지",-0.0837148581339284
"여자분들과",-0.0834172406774785
"구워주면",-0.0833566995777374
"상태라",-0.0833263078140098
"기다리시라고",-0.083310188818942
"불러놨는데",-0.0832690261467077
"짜장이",-0.0832102035178519
"샐러드바라고",-0.0831288339972026
"반틈의",-0.0830645848837632
"들어가는",-0.0830038630509046
"느끼해도",-0.0828052010092412
"마세여",-0.0827098954037368
"생각하거덩요",-0.0825161461801275
"덥밥을",-0.0824967288428036
"줄여보려",-0.0824616667633231
"요리하는",-0.0823379897097339
"여러차례",-0.082276417543512
"도저히",-0.0822739257713212
"사람기분나쁨",-0.082217629180784
"심하더군요",-0.0820614172351049
"푸짐했어요메인요리인",-0.0820219303043051
"빼놓고",-0.0820185444635562
"밥조금",-0.0817826288305228
"괜찮다",-0.0816847111131875
"고추바사삭양념맛이",-0.0816611526216108
"왔다고",-0.0815556940216287
"이딴걸",-0.081517520531281
"느티나무식당은",-0.0815080946886594
"돈아까워진짜",-0.0815019079730636
"손님분들",-0.0812160982745712
"대파가",-0.0811237503639656
"사먹엇는데",-0.0811062408167799
"친절하세요",-0.0810296478983159
"남겨요",-0.0810270242999352
"정말불친절하네요",-0.0810214517888848
"먹어집니다",-0.0808473992732688
"평균이상이다",-0.0808440855298365
"해야지",-0.0808278565879289
"드셔보세여",-0.0806617618798042
"아래에",-0.0806251308558172
"만든다네요",-0.0806182180050762
"양이라도",-0.0805824253681418
"않가면",-0.080476805781313
"다시가고싶어는집",-0.0804725332096201
"반찬과",-0.0803760086562601
"스몰비어집가도",-0.0803426373039781
"유니폼입은",-0.0802293005457456
"조르네요",-0.0801784717332779
"맛있데서",-0.0801010772583803
"안갑니다살다살다",-0.080085055031301
"딱좋아요",-0.0800205926553086
"넘어감",-0.079819461490391
"새벽에",-0.0797814393183854
"반찬내주시던아저씨한테담배냄새풀풀난것부터콩나물황태해장국이랑그냥해장국시켰는데",-0.0796592563088167
"두꺼운데다가",-0.0796073917533115
"작아져서",-0.0795005210932975
"없어서",-0.0794781426998767
"덤입니다",-0.0794106596315512
"야식집이냐",-0.079207044512071
"불러도",-0.0789496349872095
"데운것처럼",-0.078802596767568
"해물뚝배기",-0.078679365476935
"이상하죠",-0.0786637008947811
"구워먹는게",-0.078619628385117
"없다고",-0.078584785733094
"해석한",-0.0785617546095867
"일품이였구요",-0.0785384664369399
"잇다보니",-0.0784781050168242
"누리끼리해서",-0.078399598360062
"덜라하자",-0.0783123417629966
"번이나",-0.0782711098998697
"점심특선도",-0.0782121627714982
"석박지",-0.0781399223716812
"불만이",-0.0781284011043865
"사람으로써",-0.0781267479615944
"진짜맛있음",-0.0780697552202974
"먹어치운듯",-0.078032585514398
"어떤지",-0.0779978961104194
"정말맛나요",-0.0778145925108262
"치킨상자위에",-0.0776531502734462
"분위기와",-0.0776336640130747
"음식들을",-0.0774512639377642
"소주안주로",-0.0774142087569834
"억울할",-0.0773399162633562
"도와주세요",-0.0773372795365549
"스마트",-0.0772995857718693
"받는지모르겠습니다",-0.0772186364845419
"왜별이안없어지지",-0.0771892275235894
"제대로하세요",-0.0771399456761851
"봉지에",-0.077063710129409
"유리에",-0.0770247564714469
"담그려나",-0.0769595734100487
"만들어서",-0.0767842366764612
"상하고",-0.0766867029790631
"마세요어자피",-0.07660553696986
"달았나",-0.0765523068863616
"부르고",-0.0763542846148221
"괴산에",-0.0763238284855285
"쓰면되지",-0.0763097833221713
"완성되지",-0.0762415128318574
"만들었나",-0.0760444322925065
"어찌됬건",-0.075952283076294
"바라는",-0.0758821099504726
"어이가없을뿐",-0.0757252349623057
"들어옴",-0.0757099206687046
"다좋네요",-0.0756378444032339
"있더군요",-0.0756347209555947
"마추고",-0.075588682274102
"달큼시큼하고",-0.0754464996844401
"송지호",-0.0753201763678358
"광고처럼",-0.0751172819241212
"제일맛있던게",-0.0750647771896694
"정말제주산고기라",-0.0750094139693614
"안달일까",-0.0748628239236334
"다시만들어준다네요",-0.0748238811703377
"맛없음",-0.0747811712249367
"이렇냐고",-0.0747765252332469
"비빔막국수",-0.0747029285085045
"풍기고",-0.0745330082625642
"어떤시댄데",-0.0745113793469531
"달라지고",-0.0745014947953354
"작년월에",-0.074482068310573
"지인인듯",-0.074366785403812
"노릇노릇하게",-0.0742461677179449
"엄청친절하시고",-0.0741861656671331
"대박망고먹음",-0.074150660043922
"대응하고",-0.0741404009197433
"한접시주문했는데",-0.0741380126645352
"역정내시니까",-0.0741097868056571
"드시고",-0.0741045353836113
"양은많지만",-0.0741008118831267
"전라도",-0.0740981013529479
"만오천원",-0.0740943844861282
"왜찾는지요",-0.0740853108794036
"불만은",-0.074004091093446
"없었으면",-0.0740028762285625
"느낌은",-0.0739755764670152
"정말이지먹기싫을정도로",-0.0735476710484262
"설명해주십니다",-0.0732680148728485
"다시와서",-0.0731859096878308
"들르는",-0.0731816079290768
"매장안에서",-0.073086614054412
"될겁니다",-0.072951384989537
"마지못해",-0.0728102594186587
"버거만",-0.0728086382707393
"아져씨한테",-0.0727179509123975
"리필안된다구하시고",-0.0726885768922562
"비웃는표정으로",-0.0726865767704038
"밥인지",-0.072624827833537
"상중하로",-0.0724104929043985
"남친과",-0.0721412780695592
"엄청아끼는",-0.0721216263817357
"만드네요",-0.0720480916629454
"요즘같은치킨집널리고널렸는데저나를그따구로받냐",-0.0719634479224329
"여러분",-0.0719197074801277
"아쉬운점이",-0.0719195664658718
"받던가",-0.0719076389923311
"주차장까지",-0.0718271272525641
"대타를",-0.0718228957032174
"여행갔다가",-0.0718206837080357
"녹음하세요",-0.0717429045104458
"언짢네요",-0.0716942722783432
"부르니까",-0.0715882810293532
"식사도편하고만족합니다",-0.0715818630210125
"어의없어서",-0.0714954896116925
"예전엔",-0.0714254808934978
"날치알",-0.0713975904688568
"참고하시고",-0.0713905479969795
"눈탱이",-0.0713538106617999
"안갈거임",-0.0710378813095661
"기분나쁘고",-0.0709873034533125
"올라가기전에",-0.0709725751603075
"쓴맛만",-0.0708877974447369
"닭도리세트",-0.0707792516279315
"약도를",-0.0707109374096315
"잘되는",-0.070686325239469
"문제를",-0.0706590950954872
"일어나는",-0.0706048655342274
"좋았어요앞으로",-0.0705590619641883
"다먹고난뒤에",-0.0705337296353429
"확인하시면서",-0.0704743998037449
"영양밥에",-0.0704607011340359
"배달하는서비스",-0.0704440375738712
"완전친절하고",-0.0704424070509763
"꽤많아",-0.0704404690180337
"다시튀겨서",-0.070390199855838
"라칸주위엔",-0.0703518042439675
"왔는데도",-0.0703182981732526
"있는데",-0.0701124984906091
"있는걸",-0.0700056221373463
"완전짜증났음",-0.06983908906878
"칼국수는",-0.0697312878709238
"존대도",-0.0697256996835859
"먹던거",-0.0697146650437219
"맛집한번",-0.0696689715170735
"보는데도",-0.0696646523658005
"집근처라서",-0.0696463306202469
"부족하지도",-0.0696283245285121
"따오고",-0.0696124746808521
"얘기하니",-0.0695445964063705
"강츄츄합니당",-0.0695067154227179
"녹이더니",-0.0694977811447046
"나쁘지",-0.0694957584368329
"오이뿐이네요",-0.0693237931642828
"어르신",-0.0693128822266463
"여기군요",-0.069283563315566
"주더만",-0.0692619123743025
"동네오래된",-0.0692508976467269
"게사서",-0.0692443240532385
"양념값이랍니다",-0.0692242401344673
"도시락을",-0.0690054468657656
"불친절한곳",-0.0689847882513356
"안남은",-0.0688669201107953
"여행간김에",-0.0687088887215036
"어묵탕",-0.0687022170570574
"느껴집니다",-0.0685980219758795
"쟁반짜장",-0.0684921812561087
"나한덴",-0.0684256151313285
"우롱하고",-0.0684188376898552
"주문조회에",-0.0683362515404482
"사기를치다니",-0.068248362560755
"위생관리며",-0.0681734414506195
"식사하기",-0.0680772433417284
"눈으로만",-0.0680748354804703
"둘러보니",-0.0679867134065874
"양파를",-0.0679837290706329
"맛있었나",-0.0679577841474218
"어이가없었음",-0.0679385393073988
"덜익은",-0.0678021842117877
"수저도",-0.0677921384607695
"이곳도",-0.0677848048769601
"저처럼피해보시는분",-0.0677401934644603
"들리려구여",-0.0676239681874694
"얘기하면",-0.0675766560313202
"정량닭을",-0.0675300307203022
"띄어서",-0.0675264763136014
"친절하다고",-0.0674847797173713
"너무적음",-0.0673707935744863
"어느여성분이였어요",-0.0673593675886135
"달걀을",-0.067358270066141
"비빔밥은비벼서주는차이점인데",-0.0671849940336783
"뺐는데",-0.0671848496464342
"라떼도",-0.0671728898835868
"아예쳐다도보지마세요",-0.0671338244847461
